"mz","rt","H2O_Mix1_150_450.mzXML","H2O_Mix10_150_450.mzXML","H2O_Mix11_150_450.mzXML","H2O_Mix12_150_450.mzXML","H2O_Mix2_150_450.mzXML","H2O_Mix3_150_450.mzXML","H2O_Mix4_150_450.mzXML","H2O_Mix5_150_450.mzXML","H2O_Mix6_150_450.mzXML","H2O_Mix7_150_450.mzXML","H2O_Mix8_150_450.mzXML","H2O_Mix9_150_450.mzXML","MeOH_2.mzXML","SampleID","ID","SMILES","Adducts","LOGP","formula","mserror","db"
236.175765991211,0.871613333333333,100,10254.18359375,100,100,100,100,43253632,21554.234375,2522.08764648438,100,100,100,100,7,"494","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1","[M+H]+","0;0.346","C13H21N3O","0.0791411046281727","STD"
237.101933797201,3.58383333333333,56207.62109375,100,44140.01953125,2468.47045898438,100,2985.85864257812,100,22979.37109375,2353525.5,6562.7587890625,89485.734375,4550.47998046875,7320.5087890625,9,"704","NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12","[M+H]+","0;0.792","C15H12N2O","-1.32518024615636","STD"
237.123407999674,1.81435,100,207511.765625,2026.67492675781,100,100,100,4551.91162109375,100,17596698,28980.486328125,90707.6640625,5954.4130859375,100,9,"257","CC(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O","[M+H]+","0;-1.877","C12H16N2O3","0.129045353350099","STD"
239.069900512695,4.61323333333333,41705.0078125,53660.04296875,9691.140625,13212.9931640625,11087.40234375,11067.0107421875,80089096,3135.96264648438,13250.5224609375,8458758,486823.875,193336.359375,5680.23486328125,7,"1015","OC1=C(OC2=CC=CC=C2C1=O)C1=CC=CC=C1","[M+H]+","0;2.573","C15H10O3","-1.58400243685828","STD"
239.091237386068,3.25431666666667,8572.1806640625,21634.921875,12642.3203125,8272.8232421875,7534337.5,50461.0703125,9786.216796875,6541.87841796875,9817.4697265625,8655.6171875,7804.3125,10432.3017578125,9261.140625,5,"601","COC1=CC(\C=C\C(O)=O)=CC(OC)=C1OC","[M+H]+","0;1.073","C12H14O5","-0.716102914803084","STD"
239.102767944336,0.845528333333333,100,6435.0966796875,100,1705.455078125,100,17433.95703125,38133.9609375,100,100,2350140.5,100,4895.5654296875,100,10,"771","NCC(=O)NC(CC1=CC=C(O)C=C1)C(O)=O","[M+H]+","0;-3.539","C11H14N2O4","0.527155486592881","STD"
240.114868164062,3.0448,100,100,38604.03515625,24930.3125,100,42721.27734375,100,1228078.375,129475.921875,2162.4716796875,100,100,100,8,"260","CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1","[M+H]+","0;2.3","C13H18ClNO","-0.452849666640086","STD"
240.159144083659,2.07393333333333,8560.4833984375,7046.0048828125,38444.6328125,44985.953125,12139.6279296875,27904.216796875,4370.50634765625,29938770,36137.80078125,52340.203125,55529.0703125,49657.21484375,50584.8046875,8,"188","CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1","[M+H]+","0;0.469","C13H21NO3","-1.18428278919957","STD"
241.031331380208,0.45671,25980.162109375,61793.125,3108.96484375,3595.1455078125,57567.91015625,4995.98193359375,9168.763671875,15080.751953125,20290.3203125,673211.9375,11524.3076171875,34624.953125,2885.765625,10,"673","N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O","[M+H]+","0;-3.312","C6H12N2O4S2","0.821802737719292","STD"
241.129582722982,0.474176666666667,100,2729369,4248.9853515625,100,100,100,100,100,100,100,100,100,100,2,"546","CN1C=NC=C1C[C@H](NC(=O)CCN)C(O)=O","[M+H]+","0;-3.795","C10H16N4O3","0.237726874283459","STD"
242.116989135742,3.8954,100,119446.59375,3506.31079101562,32694.06640625,4450.22509765625,2996.83837890625,100,28053.25390625,2138.54150390625,1590.85949707031,19194.390625,3717.06518554688,100,2,"285","CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1","[M+H]+","0;2.429","C15H15NO2","-2.37308525961587","STD"
242.117329915365,4.79365,5468.79931640625,16019.0908203125,3506.31079101562,32694.06640625,2193.44702148438,27038678,36366.87109375,43154.32421875,6237.76123046875,100,19194.390625,100,4806.3251953125,6,"285","CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1","[M+H]+","0;2.429","C15H15NO2","-0.965584062488066","STD"
243.101491292318,3.44483333333333,10076.66015625,4746.8017578125,14195.921875,41416.18359375,9403.828125,17044.720703125,100,15975.1240234375,2856.10009765625,25929.421875,9011607,8680.583984375,3566.25756835938,11,"1026","OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1","[M+H]+","0;1.182","C15H14O3","-0.362020329581285","STD"
244.092870076497,0.504936666666667,100,10554.5185546875,10917.072265625,3460.271484375,100,9946285,100,100,100,494859.1875,4091.7099609375,2710.96020507812,100,6,"749","NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","[M+H]+","0;-2.193","C9H13N3O5","0.264557080204592","STD"
244.132904052734,3.8954,100,204138640,28643.111328125,54176.95703125,20955.11328125,9737.9052734375,39970.69140625,400578.375,3230.79638671875,3644.70166015625,144519.625,7286.2158203125,3860.52661132812,2,"632","COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1","[M+H]+","0;1.709","C15H17NO2","-1.26876492619166","STD"
245.08821105957,0.526425,100,100,100,100,100,100896.828125,139037.359375,100,100,3504.6640625,100,100,100,7,"699","NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","[M+H]+","0;-2.433","C8H12N4O5","0.638788660297666","STD"
245.095540364583,2.36461666666667,15191.4091796875,2094.62939453125,100,100,100,100,100,100,12434967,100,1980.30700683594,2874.8603515625,100,9,"75","[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2","[M+H]+","0;0.463","C10H16N2O3S","0.376443336593565","STD"
245.174519856771,4.04335,208711.921875,27915040,22729.984375,94076.0390625,29052.85546875,32339.1328125,68728.5703125,52499.66015625,132994.8125,8386411.5,17103.87109375,114167.65625,18314.890625,2,"948","OC(=O)CCCCCCCCCCCC(O)=O","[M+H]+","0;3.989","C13H24O4","-0.915442718549929","STD"
247.107935587565,2.7727,100,16565.626953125,100,100,5512613.5,4185.90234375,40854.41796875,215741.3125,100,148509.28125,2528.98608398438,100,100,5,"2","[H][C@@](CC1=CNC2=CC=CC=C12)(N=C(C)O)C(O)=O","[M+H]+","0;0.599","C13H14N2O3","0.84290115781491","STD"
249.069137573242,2.07393333333333,100,100,100,100,100,100,19782.3828125,19625452,10530.2958984375,2152.162109375,100,100,4159.35693359375,8,"739","NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1","[M+H]+","0;-0.49","C12H12N2O2S","-0.384338095661899","STD"
252.109079996745,0.672356666666667,19497.34765625,100,2220.05200195312,100,100,20927078,100,100,15562.509765625,100,64292.34375,100,100,6,"757","NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1","[M+H]+","0;-1.766","C10H13N5O3","-0.175730501200625","STD"
253.093139648438,0.683751666666667,100,2239.82861328125,100,100,100,100,100,100,100,100,169558.71875,15388.0390625,100,11,"998","OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O","[M+H]+","0;-1.346","C10H12N4O4","-0.000993950193988724","STD"
253.096918741862,3.46326666666667,12018415,3284.30859375,2375.44921875,100,3524.48217773438,11871.287109375,100,8354163.5,77251.0546875,2502.97216796875,100,12806.2080078125,2259.1015625,1,"843","O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1","[M+H]+","0;1.417","C15H12N2O2","-0.963497063528871","STD"
253.122807820638,1.43257333333333,100,100,100,100,100,100,22898878,100,100,100,100,100,100,7,"135;832","C\N=C(\NCCSCC1=C(C)NC=N1)NC#N;O=C(OCCC1=CC=CC=C1)\C=C\C1=CC=CC=C1","[M+H]+;[M+H]+","0;1.025;3.88","C10H16N6S;C17H16O2","-0.760023814785703;1.9477527222643","STD;STD"
254.114562988281,2.55355,100,2578.08081054688,100,100,147879808,114012.1328125,30678.103515625,12396.26171875,9352.1787109375,4427.0048828125,100,2964.548828125,4480.43212890625,5,"753","NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1","[M+H]+","0;-1.459","C12H11N7","-1.24121858782839","STD"
254.124750773112,0.618355,100,2238.27563476562,2266.54541015625,100,100,100,100,100,100,8169170.5,100,100,100,10,"744","NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2","[M+H]+","0;-0.402","C10H15N5O3","-0.0929735806561098","STD"
255.064834594727,3.32635,82762.9296875,45518.578125,8299.8232421875,3859.67578125,7396.53271484375,28261.12109375,17045.619140625,5610.2314453125,3635.806640625,4939.24755859375,677571.6875,128051952,9219.3955078125,12,"1018;1031","OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1;OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O","[M+H]+;[M+H]+","0;1.852;1.124","C15H10O4;C15H10O4","-1.40829006706816;-1.40829006706816","STD;STD"
255.10117594401,3.90176666666667,173945.703125,11924.5146484375,11745.240234375,23085.0546875,8914.80078125,6057.8095703125,100,80469968,97514.5078125,17812.302734375,25950.48046875,13392.423828125,28857.546875,8,"184","CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1","[M+H]+","0;1.651","C16H14O3","-1.58116084137774","STD"
256.096415201823,3.72286666666667,100,100,100,33389.46484375,9567.87109375,100,22917.283203125,65664708,12793.2607421875,100,6966.57763671875,4639.376953125,100,8,"913","OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1","[M+H]+","0;1.411","C15H13NO3","-1.61305724129142","STD"
256.103810628255,0.572348333333333,5755.27587890625,100,100,100,100,100,5217835,100,100,100,100,100,100,7,"765","NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1","[M+H]+","0;-2.322","C9H13N5O4","-0.891325062408535","STD"
256.169291178385,3.47881666666667,74621424,44711.08203125,5433.77392578125,43823.94140625,57266.1953125,11342.05859375,16516.076171875,12306.912109375,2552.31884765625,170398.765625,2112.04125976562,100,4822.5302734375,1,"531","CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1","[M+H]+","0;1.922","C17H21NO","-1.20280465153772","STD"
257.080403645833,3.7076,8346.8994140625,7193.51904296875,7253.013671875,11306.9267578125,10298.2900390625,20876.201171875,12250.794921875,4721895.5,13780.8310546875,4158.162109375,152651.5625,5416.26953125,2961.03198242188,8,"1023","OC1=CC=C(\C=C\C(=O)C2=C(O)C=C(O)C=C2)C=C1","[M+H]+","0;1.669","C15H12O4","-1.71251546522528","STD"
258.110290527344,0.475863333333333,100,100,100,100,100,100,29813.205078125,100,3935323.75,2838500.75,100,100,100,9,"120","C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](O)CO","[M+H]+","0;-2.928","C8H20NO6P","0.703681142005383","STD"
259.096374511719,3.91618333333333,11790.23046875,109734.25,13669.666015625,268775.78125,1759735.125,4532.5419921875,43388.875,59397.359375,4451.5107421875,18121.037109375,19004.4921875,7530.47412109375,5885.83984375,5,"178","CC(=O)OC1=CC(C)=C(OC(C)=O)C2=CC=CC=C12","[M+H]+","0;1.937","C15H14O4","-0.460787154063875","STD"
259.190358479818,4.24186666666667,443356.5625,13931086,1638607.875,122343.75,234171.171875,152114,35073.65234375,98876.59375,3761035,15559984,201874.3125,115024,131203.59375,10,"949","OC(=O)CCCCCCCCCCCCC(O)=O","[M+H]+","0;4.558","C14H26O4","-0.138200287421287","STD"
260.164225260417,3.31678333333333,9788.5205078125,161627.3125,2827.42651367188,179814.125,3656.51928710938,2571.5126953125,222945552,83346.921875,20973.74609375,7966.705078125,5829.04150390625,11962.1552734375,12333.65625,7,"246","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12","[M+H]+","0;2.023","C16H21NO2","-1.10945147316576","STD"
265.118092854818,2.10755,100,100,100,16888.552734375,100,100,83963.7109375,5805073,100,8524.634765625,100,100,100,8,"700","NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O","[M+H]+","0;-0.302","C13H16N2O4","-0.751156512383936","STD"
265.118743896484,2.78506666666667,100,100,100,16888.552734375,100,100,83963.7109375,17730.919921875,100,220122.078125,100,100,100,10,"700","NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O","[M+H]+","0;-0.302","C13H16N2O4","1.70450597857853","STD"
265.143300374349,4.18228333333333,50415.7890625,33594.25,33773.16015625,45077.95703125,39414.95703125,40197.33203125,54904.5234375,21102040,38215.1875,79260.4375,37562.13671875,37036.52734375,29087.2265625,8,"859","OC(=O)\C=C(/C)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C","[M+H]+","0;0.878","C15H20O4","-0.542067820635275","STD"
267.12397257487,3.0302,45181.33203125,35616.21484375,41465.3359375,59707.5,36303.13671875,19766.51953125,26251.48828125,28032.798828125,269363.40625,65184080,37228.265625,25099.50390625,33543.703125,10,"303","CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1","[M+H]+","0;0.515","C15H14N4O","-0.275247216973394","STD"
267.170064290365,1.39937833333333,34071.05859375,37319.03125,100,5606.63134765625,100,100,51109520,2229.982421875,100,7616.841796875,100,100,100,7,"245","CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1","[M+H]+","0;-0.465","C14H22N2O3","-0.985550666625673","STD"
268.074717203776,2.5386,100,100,100,100,52200664,100,100,100,100,100,5491.14111328125,100,100,5,"338","CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C","[M+H]+","0;0.548","C11H13N3O3S","-1.23023994001496","STD"
268.103708902995,0.633436666666667,65022.3671875,100,100,100,100,100,100,100,16238704,15152.7197265625,3129425.5,28543.9921875,100,9,"733;764","NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1;NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1","[M+H]+;[M+H]+","0;-2.367;-1.671","C10H13N5O4;C10H13N5O4","-1.23085579971742;-1.23085579971742","STD;STD"
269.06206258138,0.514031666666667,41467.0625,20031.330078125,100,18671.810546875,349196.8125,100,100,100,6734.37255859375,100873.953125,18893.52734375,100,100,5,"715","NC(CCSSCCC(N)C(O)=O)C(O)=O","[M+H]+","0;-2.596","C8H16N2O4S2","-1.3781899106504","STD"
269.080474853516,3.8654,4623320.5,58959.8671875,3518.30346679688,33250.80078125,93213.8828125,42843.55859375,22437.841796875,100,9175.537109375,170608.734375,59443.31640625,12660.8408203125,14434.3876953125,1,"614","COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O","[M+H]+","0;1.445","C16H12O4","-1.37150970987833","STD"
269.124176025391,0.508775,100,19841.99609375,100,100,100,100,100,100,100,22835718,100,100,100,10,"171","CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O","[M+H]+","0;-1.657","C11H16N4O4","-0.980865461070239","STD"
269.154215494792,4.06396666666667,12470.091796875,8259.8564453125,12367.537109375,11100.5,10336.7421875,1207599.375,6556.541015625,19398.94921875,6872.66845703125,7560.8359375,7396.5517578125,10088.220703125,8036.056640625,6,"349","CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","[M+H]+","0;4.052","C18H20O2","2.23141514209837","STD"
271.059844970703,3.54546666666667,100,304710.90625,99365.46875,4731.91650390625,46671.89453125,226426.484375,43731.8515625,9799.3115234375,19310.998046875,78501.8046875,39768.0859375,41556092,26164.099609375,12,"1030;1032;1043","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1;OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O;OC1=CC2=C(C(O)=C1O)C(=O)C=C(O2)C1=CC=CC=C1","[M+H]+;[M+H]+;[M+H]+","0;1.138;1.043;2.361","C15H10O5;C15H10O5;C15H10O5","-0.971849213001828;-0.971849213001828;-0.971849213001828","STD;STD;STD"
271.110758463542,3.67028333333333,37379.90625,4661.8681640625,8248.31640625,19786.796875,324594.75,6036.34033203125,93784568,43167980,12231.3583984375,7895.80615234375,324253.59375,9385.1328125,10897.6455078125,7,"484","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1","[M+H]+","0;1.099","C12H18N2O3S","-1.25275905656781","STD"
271.169596354167,4.06396666666667,100,10141.6201171875,11686.013671875,14300.32421875,24696.73828125,6356503.5,27902.947265625,1168854,34910.87109375,16584.3203125,38705.19140625,14527.3603515625,11824.017578125,6,"54","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3","[M+H]+","0;2.865","C18H22O2","1.22231316297001","STD"
271.180246988932,3.43245,2715354.5,3237.75537109375,100,100,172463.09375,43847.171875,21297.57421875,9850.765625,6680.91552734375,100,174783.890625,3040.89184570312,2776.26440429688,1,"530","CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1","[M+H]+","0;1.315","C17H22N2O","-0.926730728916599","STD"
273.075276692708,3.461,16410.33203125,10983.2646484375,12278.6103515625,22364.388671875,113949.8125,4261.99853515625,6792.30615234375,55137.06640625,6894.60546875,11763.65625,79917.9296875,32426732,6741.6015625,12,"64","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1","[M+H]+","0;0.79","C15H12O5","-1.7643753687402","STD"
273.076029459635,2.92743333333333,16410.33203125,17641.046875,12278.6103515625,22364.388671875,2243040,26223.255859375,6792.30615234375,55137.06640625,6894.60546875,11763.65625,24369.99609375,11875.890625,6741.6015625,5,"64","[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1","[M+H]+","0;0.79","C15H12O5","0.992249797740175","STD"
275.091176350911,3.4935,87061.359375,21225.15234375,19159.95703125,16468.5,20699.833984375,5727.55712890625,9062.5576171875,25461.28125,11432.400390625,13975.6015625,23412694,15735.0263671875,15616.7158203125,11,"1035","OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1","[M+H]+","0;1.803","C15H14O5","-0.844262226416032","STD"
275.130666097005,3.24551666666667,100,10731.6533203125,13765.9208984375,20521.017578125,100,2308.23974609375,100,55461036,251847.90625,29773.08203125,55468.0859375,17437.45703125,50504.66015625,8,"525","CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1","[M+H]+","0;1.366","C16H19ClN2","-1.0729556220268","STD"
277.04052734375,3.55191666666667,12491.8916015625,12147.83984375,5394.294921875,4448.52099609375,2405762,12832.5009765625,100,23042292,8506.7802734375,3561.21801757812,106609.5078125,4367.15234375,4364.72314453125,8,"488","CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1","[M+H]+","0;0.504","C10H13ClN2O3S","-1.0769408102988","STD"
277.128000895182,3.44551666666667,81805.953125,157708.234375,50099264,50645.07421875,20532492,42719.609375,38747.46875,18093450,95358.671875,132065.234375,184468.4375,10533.8291015625,92583.140625,3,"510","CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC","[M+H]+","0;-0.0149999999999999","C12H20O7","-0.675156669003597","STD"
278.189951578776,3.88733333333333,8342.3603515625,6502.8896484375,8051.962890625,5484.65771484375,2976.32983398438,3858.83056640625,10174.9326171875,1525775.25,29217.146484375,10663.5322265625,7826.1796875,4189.38720703125,5097.9521484375,8,"526","CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12","[M+H]+","0;4.792","C20H23N","-1.37719289229658","STD"
279.145517985026,3.07453333333333,100,6892.70703125,4513.30419921875,51836.89453125,100,19485.111328125,100,100,1996.87548828125,100,100,135118.53125,100,12,"549","CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C","[M+H]+","0;0.0259999999999999","C13H18N4O3","1.2269049793458","STD"
279.144785563151,2.8994,5252.62158203125,41987.57421875,15446.3935546875,7071.986328125,3690.666015625,3050.03344726562,100,2147.23608398438,3165.89013671875,100,100,142237136,1699.39465332031,12,"549","CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C","[M+H]+","0;0.0259999999999999","C13H18N4O3","-1.39689820189707","STD"
280.169199625651,3.49003333333333,8458.51953125,6367.03955078125,3415.56591796875,13884.3330078125,3264.29296875,5795.53466796875,100,255785136,258242.28125,40402.09765625,18181.830078125,21229.73828125,56838.3515625,8,"79","[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12","[M+H]+","0;2.542","C19H21NO","-1.42654634956877","STD"
281.116790771484,4.61323333333333,100,11457.892578125,33829.453125,7115.58935546875,6478.46875,6026.14453125,276620640,53463.1796875,7843.7265625,5330.2431640625,7931.0673828125,14811.6904296875,5962.86572265625,7,"249","CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1","[M+H]+","0;3.464","C18H16O3","-1.5603070696586","STD"
282.119598388672,0.509273333333333,100,100,100,100,100,100,100,100,28301342,100,100,100,100,9,"547","CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=N","[M+H]+","0;-0.596","C11H15N5O4","-0.321180550926621","STD"
283.153798421224,4.18228333333333,52209.44140625,25068.775390625,28470.515625,56796.36328125,34047.375,1436323.25,91623.5546875,11484829,35716.69921875,36529.4140625,43462.73046875,33359.94140625,32207.849609375,8,"478","CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1","[M+H]+","0;4.643","C15H22O5","-0.74298412097845","STD"
284.098826090495,0.652446666666667,100,100,100,100,100,100,100,100,100,6205650.5,100,72843.703125,100,10,"761","NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1","[M+H]+","0;-2.272","C10H13N5O5","-0.448820949966032","STD"
285.039815266927,4.3784,40619.72265625,6177.0947265625,8410.849609375,13416.3662109375,50754.69921875,52474.54296875,29411.6953125,21011.322265625,740591.0625,16580.21875,5799.42333984375,45398.34765625,6360.61865234375,9,"902","OC(=O)C1=CC2=C(C(O)=C1)C(=O)C1=C(C=CC=C1O)C2=O","[M+H]+","0;-0.261","C15H8O6","1.55159701673934","STD"
285.075358072917,4.16118333333333,188336.578125,4364.11083984375,2897.72143554688,6555.34228515625,45378.30859375,8927.361328125,22871.75390625,43006.68359375,344664.6875,4865.00537109375,28444.7890625,95846.2109375,3231.9267578125,9,"615","COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O","[M+H]+","0;1.364","C16H12O5","-1.4046359028084","STD"
285.082977294922,0.815571666666667,100,100,100,100,100,100,100,100,477475.53125,100,100,100,100,9,"994","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(O)N=C2O","[M+H]+","0;-1.879","C10H12N4O6","0.0287457430007768","STD"
285.14155069987,3.6759,243281.484375,100,12236.345703125,100,6622.62841796875,100,100,40304684,7536.6611328125,2173.04272460938,100,242114.109375,3784.07861328125,8,"254","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C","[M+H]+","0;2.551","C17H20N2S","-1.59078930754744","STD"
285.159444173177,2.4373,100,3235.4619140625,2312.92749023438,12863.2060546875,100,5213.6298828125,127938160,126482.3046875,7356.033203125,32218.654296875,4598.45263671875,8145.49365234375,4049.11694335938,7,"496","CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1","[M+H]+","0;0.292","C17H20N2O2","-1.11771442087301","STD"
286.103546142578,1.15475,100,100,100,100,100,100,100,100,100,1341613,100,100,100,10,"168","CC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","[M+H]+","0;-2.122","C11H15N3O6","0.614961192823222","STD"
286.143361409505,4.22551666666667,410405184,5921.05078125,34358.8984375,44417.38671875,70356.671875,18481.689453125,100,23516074,12913.13671875,6281.73046875,4489.1201171875,52438.93359375,12625.673828125,1,"829","O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1","[M+H]+","0;2.25","C17H19NO3","-1.45762771814255","STD"
287.054667154948,3.51093333333333,126326.9453125,174543.046875,71115.25,37378.38671875,138322.171875,1016561.5,79557.515625,50966.74609375,242845.203125,5084712,128748.9453125,7122902,26462.927734375,12,"1029;1042","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O;OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1","[M+H]+;[M+H]+","0;1.486;1.218","C15H10O6;C15H10O6","-1.23999047128909;-1.23999047128909","STD;STD"
287.055531819661,3.695,126326.9453125,174543.046875,55824.359375,37378.38671875,154039.984375,337074.40625,49634.45703125,32659.1328125,25904.494140625,5084712,123102.9296875,2202789.25,26462.927734375,10,"1029;1042","OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O;OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1","[M+H]+;[M+H]+","0;1.486;1.218","C15H10O6;C15H10O6","1.7721994687097;1.7721994687097","STD;STD"
287.113291422526,3.53746666666667,5298.0869140625,5379.724609375,4203.91162109375,34937.234375,5620.58056640625,4909.76123046875,4850.89794921875,996356.1875,4317.07666015625,6151.40283203125,50169.56640625,13548.2236328125,3953.54248046875,8,"988","OC[C@H]1O[C@@H](OC2=C(CO)C=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O","[M+H]+","0;-1.216","C13H18O7","2.62447803195797","STD"
288.159342447917,2.3481,100,258114.375,100,34763.62890625,100,100,100,23364.673828125,100,100,100,100,100,2,"367","CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1","[M+H]+","0;1.698","C17H21NO3","-0.298626732920443","STD"
288.159220377604,4.38236666666667,1121028.375,258114.375,3006.00830078125,34763.62890625,100,100,100,41348664,21078.783203125,5790.04296875,100,8910.1220703125,11037.0166015625,8,"367","CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1","[M+H]+","0;1.698","C17H21NO3","-0.722247914658402","STD"
290.174641927083,2.3317,9399.24609375,289435392,247729.25,49529.08203125,7675.70068359375,7385.4365234375,9376.478515625,5410.59423828125,3885.716796875,5085.32861328125,3862.640625,3597.333984375,4226.8037109375,2,"539","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1","[M+H]+","0;1.632","C17H23NO3","-1.50486243080528","STD"
291.086496988932,1.83198333333333,6768.91162109375,3276.1748046875,6967.77783203125,5518.072265625,15334.8642578125,4776370.5,5296.43017578125,5524.26708984375,25478.275390625,8691.814453125,5761995,4333.57666015625,3340.22778320312,11,"814;824","O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1;O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1","[M+H]+;[M+H]+","0;0.584;0.584","C15H14O6;C15H14O6","0.597035361689815;0.597035361689815","STD;STD"
295.128621419271,2.58611666666667,100,16282.2421875,100,100,60784476,4075.0029296875,100,100,100,100,100,19648.466796875,100,5,"567","COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O","[M+H]+","0;-0.273","C14H18N2O5","-0.797214204056741","STD"
