mz,rt,H2O_Mix1_150_450.mzXML,H2O_Mix10_150_450.mzXML,H2O_Mix11_150_450.mzXML,H2O_Mix12_150_450.mzXML,H2O_Mix2_150_450.mzXML,H2O_Mix3_150_450.mzXML,H2O_Mix4_150_450.mzXML,H2O_Mix5_150_450.mzXML,H2O_Mix6_150_450.mzXML,H2O_Mix7_150_450.mzXML,H2O_Mix8_150_450.mzXML,H2O_Mix9_150_450.mzXML,MeOH_2.mzXML,SampleID,ID,SMILES,Adducts,LOGP,formula,mserror,db,rtscore,msscore,allscore,Final
280.1691996,3.490033333,8458.519531,6367.039551,3415.565918,13884.33301,3264.292969,5795.534668,100,255785136,258242.2813,40402.09766,18181.83008,21229.73828,56838.35156,8,79,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,[M+H]+,2.542,C19H21NO,-1.42654635,STD,-0.020706846,-0.508758622,-0.529465468,
281.1167908,4.613233333,100,11457.89258,33829.45313,7115.589355,6478.46875,6026.144531,276620640,53463.17969,7843.726563,5330.243164,7931.067383,14811.69043,5962.865723,7,249,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=CC=C1,[M+H]+,3.464,C18H16O3,-1.56030707,STD,-0.070488381,-0.608639538,-0.679127919,
282.1195984,0.509273333,100,100,100,100,100,100,100,100,28301342,100,100,100,100,9,547,CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=N,[M+H]+,-0.596,C11H15N5O4,-0.321180551,STD,-1.047570897,-0.025789237,-1.073360133,
283.1537984,4.182283333,52209.44141,25068.77539,28470.51563,56796.36328,34047.375,1436323.25,91623.55469,11484829,35716.69922,36529.41406,43462.73047,33359.94141,32207.84961,8,478,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,[M+H]+,4.643,C15H22O5,-0.742984121,STD,-0.12269448,-0.138006351,-0.260700831,
284.0988261,0.652446667,100,100,100,100,100,100,100,100,100,6205650.5,100,72843.70313,100,10,761,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,[M+H]+,-2.272,C10H13N5O5,-0.44882095,STD,-0.188865661,-0.050360061,-0.239225722,
285.0398153,4.3784,40619.72266,6177.094727,8410.849609,13416.36621,50754.69922,52474.54297,29411.69531,21011.32227,740591.0625,16580.21875,5799.42334,45398.34766,6360.618652,9,902,OC(=O)C1=CC2=C(C(O)=C1)C(=O)C1=C(C=CC=C1O)C2=O,[M+H]+,-0.261,C15H8O6,1.551597017,STD,-1.530095938,-0.601863326,-2.131959264,
285.0753581,4.161183333,188336.5781,4364.11084,2897.721436,6555.342285,45378.30859,8927.361328,22871.75391,43006.68359,344664.6875,4865.005371,28444.78906,95846.21094,3231.926758,9,615,COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,[M+H]+,1.364,C16H12O5,-1.404635903,STD,-0.382088791,-0.493250505,-0.875339296,
285.0829773,0.815571667,100,100,100,100,100,100,100,100,477475.5313,100,100,100,100,9,994,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(O)N=C2O,[M+H]+,-1.879,C10H12N4O6,0.028745743,STD,-0.204907632,-0.000206579,-0.205114211,
285.1415507,3.6759,243281.4844,100,12236.3457,100,6622.628418,100,100,40304684,7536.661133,2173.042725,100,242114.1094,3784.078613,8,254,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,[M+H]+,2.551,C17H20N2S,-1.590789308,STD,-0.001101329,-0.632652655,-0.633753984,
285.1594442,2.4373,100,3235.461914,2312.92749,12863.20605,100,5213.629883,127938160,126482.3047,7356.033203,32218.6543,4598.452637,8145.493652,4049.116943,7,496,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,[M+H]+,0.292,C17H20N2O2,-1.117714421,STD,-0.012741221,-0.312321382,-0.325062602,
286.1035461,1.15475,100,100,100,100,100,100,100,100,100,1341613,100,100,100,10,168,CC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[M+H]+,-2.122,C11H15N3O6,0.614961193,STD,-0.029928252,-0.094544317,-0.12447257,
286.1433614,4.225516667,410405184,5921.050781,34358.89844,44417.38672,70356.67188,18481.68945,100,23516074,12913.13672,6281.730469,4489.120117,52438.93359,12625.67383,1,829,O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1,[M+H]+,2.25,C17H19NO3,-1.457627718,STD,-0.153851089,-0.531169641,-0.68502073,
287.0546672,3.510933333,126326.9453,174543.0469,71115.25,37378.38672,138322.1719,1016561.5,79557.51563,50966.74609,242845.2031,5084712,128748.9453,7122902,26462.92773,12,1029;1042,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O;OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1,[M+H]+;[M+H]+,1.486;1.218,C15H10O6;C15H10O6,-1.23999047128909;-1.23999047128909,STD;STD,-0.0341789900107047;-0.070266469565982,-0.384394092221935;-0.384394092221935,-0.41857308223264;-0.454660561787917,
287.0555318,3.695,126326.9453,174543.0469,55824.35938,37378.38672,154039.9844,337074.4063,49634.45703,32659.13281,25904.49414,5084712,123102.9297,2202789.25,26462.92773,10,1029;1042,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O;OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1,[M+H]+;[M+H]+,1.486;1.218,C15H10O6;C15H10O6,1.7721994687097;1.7721994687097,STD;STD,-0.0883178428184304;-0.142420047051267,-0.785172739223736;-0.785172739223736,-0.873490582042166;-0.927592786275003,
287.1132914,3.537466667,5298.086914,5379.724609,4203.911621,34937.23438,5620.580566,4909.76123,4850.897949,996356.1875,4317.07666,6151.402832,50169.56641,13548.22363,3953.54248,8,988,OC[C@H]1O[C@@H](OC2=C(CO)C=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,[M+H]+,-1.216,C13H18O7,2.624478032,STD,-1.019443357,-1.721971235,-2.741414593,
288.1593424,2.3481,100,258114.375,100,34763.62891,100,100,100,23364.67383,100,100,100,100,100,2,367,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,[M+H]+,1.698,C17H21NO3,-0.298626733,STD,-0.345822301,-0.022294481,-0.368116783,
288.1592204,4.382366667,1121028.375,258114.375,3006.008301,34763.62891,100,100,100,41348664,21078.7832,5790.042969,100,8910.12207,11037.0166,8,367,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,[M+H]+,1.698,C17H21NO3,-0.722247915,STD,-0.426583315,-0.130410513,-0.556993828,
290.1746419,2.3317,9399.246094,289435392,247729.25,49529.08203,7675.700684,7385.436523,9376.478516,5410.594238,3885.716797,5085.328613,3862.640625,3597.333984,4226.803711,2,539,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,[M+H]+,1.632,C17H23NO3,-1.504862431,STD,-0.334455854,-0.566152734,-0.900608588,
291.086497,1.831983333,6768.911621,3276.174805,6967.777832,5518.072266,15334.86426,4776370.5,5296.430176,5524.26709,25478.27539,8691.814453,5761995,4333.57666,3340.227783,11,814;824,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1;O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,[M+H]+;[M+H]+,0.584;0.584,C15H14O6;C15H14O6,0.597035361689815;0.597035361689815,STD;STD,-0.324436891550077;-0.324436891550077,-0.089112805777022;-0.089112805777022,-0.413549697327099;-0.413549697327099,
295.1286214,2.586116667,100,16282.24219,100,100,60784476,4075.00293,100,100,100,100,100,19648.4668,100,5,567,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O,[M+H]+,-0.273,C14H18N2O5,-0.797214204,STD,-0.021610999,-0.158887622,-0.180498621,
295.1801147,2.420133333,7801.798828,2761.058594,3157.944092,2648.132324,5016.461426,3057.908691,2756043,47410.57422,19690.95898,8918.896484,4004.846436,6897.023926,7886.505859,7,961,OC(C1CC2CCN1CC2C=C)C1=CC=NC2=C1C=CC=C2,[M+H]+,1.393,C19H22N2O,-1.299389379,STD,-0.205064373,-0.42210319,-0.627167562,
296.0238444,4.413266667,100,100,100,100,100,100,25906.76367,21038800,14389.41602,100,19476.62695,100,100,8,923,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,[M+H]+,2.219,C14H11Cl2NO2,-0.420908519,STD,-0.266328943,-0.044290995,-0.310619939,
297.9719442,1.209775,100,8850.844727,3286.312256,11154.18555,100,6146.213379,646677.75,100,100,100,100,100,100,7,804,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,[M+H]+,-1.491,C7H8ClN3O4S2,0.618760191,STD,-0.107754518,-0.095716043,-0.203470561,
301.0706991,3.73845,660580,11010.18164,100,9932.911133,55993.09766,19186.75,592282.5,32092.16992,41246660,30871.05859,2368978.75,107478.7109,111989.3047,9,583;617,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O;COC1=CC=C(C=C1O)C1=C(O)C(=O)C2=CC=C(O)C=C2O1,[M+H]+;[M+H]+,1.11;1.539,C16H12O6;C16H12O6,0.0862122753995604;0.0862122753995604,STD;STD,-0.190285375301857;-0.0947611959379329,-0.0018581391073924;-0.0018581391073924,-0.192143514409249;-0.0966193350453253,
302.2473043,3.769533333,100,100,15007.33594,9044.941406,5235.378906,3275.53833,100,237658880,44552.34375,6179.372559,8044.313477,4542.756836,11240.06543,8,962,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,[M+H]+,3.903,C20H31NO,-1.804215929,STD,-0.144902449,-0.81379878,-0.958701229,
303.0501302,3.422016667,152463.3125,5746.33252,8376.556641,50419.87109,2774293.25,27269.10742,2490291,15826.60645,26912.92383,187895.4844,73985.14063,7453.760742,5573.486816,5,1041,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,[M+H]+,1.566,C15H10O7,0.635235935,STD,-0.011381126,-0.100881173,-0.112262299,
303.0858358,3.551916667,85234.07813,36188.30078,23710.66211,25989.53711,44846.38281,207401.5469,78063.84375,32681766,48700.92969,54215.37891,8697.146484,45457.29297,51482.97266,8,582,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1,[M+H]+,0.762,C16H14O6,-1.608208641,STD,-0.18194339,-0.646583758,-0.828527148,
303.1591593,3.975366667,20434.33398,22916.25,18178.24023,276102.4063,14842.12402,20792.30859,15155.60547,24242.48242,22504.52539,24344.89648,20296.90625,3086474,13531.68359,12,97,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,[M+H]+,4.286,C18H22O4,0.214878706,STD,-0.136670735,-0.011543215,-0.14821395,
306.0808614,4.0546,32524.9082,100,6126.455078,100,100,100,100,49072268,37437.13672,3689.018555,2459.880615,16841.78516,3829.229736,8,536,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,[M+H]+,3.14,C17H17Cl2N,-0.746830409,STD,-0.000466986,-0.139438915,-0.139905901,
307.9780477,1.6676,100,100,100,100,135267.7969,100,100,100,100,100,2730274.75,3010.796631,1974.748535,11,653,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O,[M+H]+,-1.688,C9H10INO3,0.734106875,STD,-0.000100706,-0.134728226,-0.134828932,
308.0903829,2.091333333,100,7515.275879,100,100,54115.83203,100,100,314065.3125,2693.003174,100,100,100,100,8,661,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,[M+H]+,-4.23,C10H17N3O6S,-2.298371385,STD,-1.059463485,-1.320627756,-2.38009124,
308.0907389,0.540346667,100,100,100,100,100,100,100,100,2279424.75,100,100,11676.25977,100,9,661,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,[M+H]+,-4.23,C10H17N3O6S,-1.142740315,STD,-0.006884657,-0.326463857,-0.333348514,
308.2004089,3.864233333,8374.591797,33730.73828,31283.59766,18257.00391,7428.811523,9484.823242,342557888,779056.875,114723.8984,49736.14453,26903.95703,26992.08203,57552.00781,7,72,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,[M+H]+,3.045,C21H25NO,-1.591381578,STD,-0.004370742,-0.633123831,-0.637494574,
310.1131795,0.488623333,100,100,100,100,100,100,100,100,100,100,10145.47949,1045679.563,100,12,161,CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O,[M+H]+,-3.525,C11H19NO9,-0.27949557,STD,-0.025461228,-0.019529443,-0.044990671,
310.1407979,3.901766667,38365.10938,13741.5293,8716.859375,24303.62109,21064.98633,9583.290039,22219.47461,100505912,46614.97266,5281.619141,100,34238.75,11445.43848,8,565,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,[M+H]+,3.103,C17H18F3NO,-1.727818657,STD,-0.003668489,-0.746339328,-0.750007817,
313.1478882,2.140766667,64098.67578,5227.18457,25568.07031,14643.69727,41237.16016,30484.4082,45310.49219,100441136,605777.25,106004.9531,46577.35938,35111.51172,112878.875,8,557,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,[M+H]+,1.884,C17H20N4S,-0.843743215,STD,-0.59325924,-0.177975653,-0.771234893,
315.1488647,2.00405,50422.35938,66627.46875,2086.116943,100,27992.625,100,100,49065424,277632.6563,79571.0625,100,100,11166.00098,8,537,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,[M+H]+,1.282,C13H22N4O3S,1.01046245,STD,-0.453593823,-0.255258591,-0.708852414,
315.1484172,1.451695,6937.199707,3412.462891,100,100,100,100,100,49065424,32128.52344,7126.710938,3228.305176,4472.055664,5423.757324,8,537,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,[M+H]+,1.282,C13H22N4O3S,-0.409791213,STD,-1.021132558,-0.041982209,-1.063114767,
315.161794,4.144833333,50101.64453,228537.8281,249869.0469,3462525.75,172022.7969,195489.1719,171819664,204495.8125,237094.125,231130.9688,57803.56641,26075.60547,211196.7031,7,528,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,[M+H]+,2.966,C19H23ClN2,-1.483280384,STD,-0.016573279,-0.550030175,-0.566603453,
315.2318217,6.429516667,373237.7813,218346.7813,194850.875,177487.875,169297952,306307.3438,316830.75,292059.2188,292583.8125,260657.4375,242621.0625,224153.125,333624.9063,5,51,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[M+H]+,4.826,C21H30O2,-0.138006486,STD,-0.933345135,-0.004761448,-0.938106583,
315.2315776,4.5682,52253.13672,43154.59375,11403.08301,21040.12305,169297952,28086.52344,117471.2891,18963.46484,19405.04492,32614.91211,11799.51758,14455.86426,14166.07031,5,51,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[M+H]+,4.826,C21H30O2,-0.912486824,STD,-0.028756483,-0.208158051,-0.236914533,
317.2473246,4.740966667,45953.44531,11179.11816,9915.591797,12950.15137,901182.1875,21710.64063,1735568.875,13342.86328,12327.24902,14418.19434,12458.44141,11079.19727,14611.78516,7,52,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])C2CC=C2C[C@H](O)CC[C@]12C,[M+H]+,4.833,C21H32O2,-0.601027445,STD,-0.004390293,-0.090308497,-0.094698791,
318.2060954,4.520816667,144573.7813,33945.31641,14786.34277,19394.17188,94181504,428348.9375,104028.9141,58849.43359,50715.33984,21241.33398,19522.92383,13193.9668,26628.07813,5,231,CC(C)C1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,4.365,C19H27NO3,-0.890373881,STD,-0.003663595,-0.198191412,-0.201855007,
318.2069397,3.4318,7159.250977,8404.313477,100,146259.375,5092.382324,4964.492188,100,100,100,4188.192383,100,100,100,4,231,CC(C)C1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,[M+H]+,4.365,C19H27NO3,1.76299507,STD,-0.525606146,-0.777037905,-1.302644051,
319.0453186,3.135,85686.8125,1833068.375,2804.213379,13873.90869,23499.80664,6671.9375,7757.129395,6680.893555,15558.94824,142759.7188,79631.66406,7114.748047,2320.331299,2,1019,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,[M+H]+,1.914,C15H10O8,1.461558872,STD,-0.029785055,-0.534038584,-0.563823639,
319.1030782,4.169716667,18333.08008,191424.9688,45367.74219,8133.987793,38695.16406,31455744,159333.0313,66517.67969,128903.6484,303478.4375,4704.671387,6380.851563,6607.362793,6,529,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,[M+H]+,3.026,C17H19ClN2S,0.144800797,STD,-0.015866905,-0.005241818,-0.021108723,
324.0589905,0.52295,11997.5918,2657629,3964.836914,100,100,100,100,100,100,26684.22852,100,165846.25,100,2,751,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,[M+H]+,-3.851,C9H14N3O8P,-0.449058623,STD,-0.001686051,-0.050413412,-0.052099463,
324.137146,3.89705,100,100,100,4739.056641,100,100,286621024,51793.35938,16828.77539,5582.129395,100,4150.467285,10206.6875,7,312,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,[M+H]+,1.717,C15H21N3O3S,-1.546271115,STD,-0.123435117,-0.59773859,-0.721173706,
325.1705017,3.32625,100,100,3590.684814,100,100,100,100,210767600,148408.0469,18583.78906,10462.66797,5476.523438,34135.17188,8,527,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,[M+H]+,0.863,C20H21FN2O,-1.76766039,STD,-0.066891006,-0.781155814,-0.84804682,
330.0593567,0.633436667,100,100,100,100,100,35266.07813,100,100,716085.9375,35931.01953,100,18846.48828,100,9,754,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O,[M+H]+,-3.436,C10H12N5O6P,-1.357363571,STD,-0.009573233,-0.460608966,-0.470182199,
330.1494954,3.692033333,100,100,100,100,100,100,269664.2188,278521.0625,235622.3125,100,13870.57129,146249.2656,100,8,645,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,[M+H]+,2.003,C19H20FNO3,-1.548562997,STD,-0.019783501,-0.599511839,-0.61929534,
332.0692037,3.576116667,28904.86914,32275.83594,29679.64648,24449.0332,14740.84766,13205.74902,140832656,2231116.75,499410.3438,115351.5703,66383.61719,51689.59375,160640.3906,7,541,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,[M+H]+,0.432,C15H13N3O4S,-2.282371658,STD,-0.291676393,-1.302305096,-1.593981489,
332.1208903,0.968235,100,100,100,100,100,100,100,36321228,12715.67285,3241.526123,100,100,3129.279541,8,538,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C/[N+]([O-])=O,[M+H]+,1.104,C12H21N5O2S2,-0.18366963,STD,-1.568063449,-0.008433633,-1.576497082,
335.0635986,0.521568333,9018.962891,100,15274.17383,16936.01953,40145.88672,38625.8125,31686.02344,31801.07422,26600.76563,100,8423.599609,413142.9375,100,12,693,NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@H](COP(O)([O-])=O)[C@@H](O)[C@H]1O,[M+H]+,-3.254,C11H15N2O8P,-0.860634188,STD,-0.048648875,-0.185172801,-0.233821676,
337.0702311,4.733216667,34610.46875,100,100,27143.79102,14045934,143218,57561.92969,16189.00977,36562.53906,7268.92334,207290.5781,100,100,5,1011,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,[M+H]+,1.525,C19H12O6,-1.311240706,STD,-0.844516589,-0.429838048,-1.274354637,
337.2115479,2.69095,100,36699.60547,100,100,100,100,227632.4688,100,100,100,100,100,100,7,373,CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,[M+H]+,1.077,C18H28N2O4,-1.911406778,STD,-0.03726263,-0.913368967,-0.950631598,
338.0520223,1.30312,100,100,100,100,100,100,100,943655.1875,10684.41992,100,18760.78711,5957.616211,100,8,721,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,[M+H]+,-1.791,C8H15N7O2S3,-0.584234999,STD,-0.032951935,-0.085332634,-0.118284569,
341.0871175,1.776183333,100,100,100,100,5237864,100,100,100,100,100,100,4200.105469,100,5,1068,OCC1OC(OC2=C(O)C=C3OC(=O)C=CC3=C2)C(O)C(O)C1O,[M+H]+,-0.925,C15H16O9,1.173931821,STD,-0.02311954,-0.34452898,-0.36764852,
341.2106832,4.112866667,11454.00098,20790.35547,16727.9707,22397.60742,264931.875,10851.77344,77352144,1120704.625,12872.76855,18166.86914,20806.59766,12545.66846,9576.692383,7,40,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C,[M+H]+,4.229,C22H28O3,-1.308907291,STD,-0.072219538,-0.428309574,-0.500529113,
342.1479797,1.254475,100,100,100,100,100,100,100,99705048,25915.71875,9047.964844,2998.11792,3022.559326,3232.362549,8,498,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,[M+H]+,-0.388,C15H23N3O4S,-0.678547546,STD,-0.398254359,-0.115106693,-0.513361052,
343.1236064,2.5308,100,100,100,1219995.5,50117.53125,4247.213379,4044.77832,5246.20459,100,5192.313477,100,135946.375,100,4,968;982;986;987;992;1001;1002,OC[C@@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)CO;OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O;OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+;[M+H]+,-4.947;-3.277;-3.663;-3.663;-3.706;-3.663;-3.234,C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11;C12H22O11,0.320187623261306;0.320187623261306;0.320187623261306;0.320187623261306;0.320187623261306;0.320187623261306;0.320187623261306,STD;STD;STD;STD;STD;STD;STD,-2.28618417577009;-1.0246362764292;-1.27184016577726;-1.27184016577726;-1.30103051148977;-1.27184016577726;-0.998750107934629,-0.025630028522431;-0.025630028522431;-0.025630028522431;-0.025630028522431;-0.025630028522431;-0.025630028522431;-0.025630028522431,-2.31181420429252;-1.05026630495163;-1.29747019429969;-1.29747019429969;-1.32666054001221;-1.29747019429969;-1.02438013645706,
345.241923,4.3818,25362.11133,9643.473633,20163.53906,22121.51172,21465.16406,164767072,28366.55859,161319.3438,14210.95215,15949.60449,10798.03906,10446.92871,9930.624023,6,45,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,[M+H]+,3.539,C22H32O3,-1.468204303,STD,-0.010372109,-0.538905969,-0.549278078,
347.1231689,3.813333333,100,100,3341.842041,6705.231934,100,100,3298985.75,33540470,4893.788086,21220.47656,237083.6094,30781.05664,4529.046875,8,571,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,[M+H]+,2.59,C17H18N2O6,-1.73527653,STD,-0.001520756,-0.752796159,-0.754316915,
347.2214762,3.866716667,36147.63281,11703.61328,17748.4707,52018.05469,21337.49023,74451904,93735.17969,14229.47266,28604.37109,34524.14063,13242.45898,12966.71191,14331.56641,6,24,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO,[M+H]+,1.704,C21H30O4,-0.62831085,STD,-0.113377664,-0.098693631,-0.212071295,
352.0414632,3.9121,101638.0469,5931.854004,15858.25879,16123.55273,100,10074.20703,183355456,722108.3125,153895.625,48382.12109,29769.75781,25149.88867,75097.67969,7,540,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,[M+H]+,0.593,C14H13N3O4S2,-1.616525079,STD,-0.485653231,-0.653288332,-1.138941564,
355.1025492,2.665216667,22731.75195,10132.59961,100,29120.36914,100,100,100,100,100,2623.8479,125144.6172,100,100,11,811,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,[M+H]+,-0.968,C16H18O9,0.512626638,STD,-0.162616624,-0.065696518,-0.228313141,
355.1027527,2.076316667,100,333775.4688,3417.647705,29120.36914,34851.86719,100,100,100,100,2623.8479,125144.6172,7657.937012,100,2,811,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,[M+H]+,-0.968,C16H18O9,1.085560571,STD,-0.001930937,-0.294610438,-0.296541375,
357.0949198,3.89705,80882.125,2971.740967,26912.62305,2355.526855,100,100,210761.6406,28899.75195,100,100,154287.0938,19287.62695,100,7,291,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,[M+H]+,1.297,C20H17FO3S,-1.703915321,STD,-0.227551919,-0.725831855,-0.953383775,
358.2371012,3.930633333,100,7254.360352,6921.023438,100,100,100,779720.375,384952928,161497.5313,13977.42188,7400.191406,8562.327148,34140.75781,8,493,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,[M+H]+,3.724,C22H31NO3,-1.612515898,STD,-0.052348443,-0.65005188,-0.702400323,
361.1200256,5.11355,100,100,3623.853271,100,100,100,100,50726856,10673.55078,100,100,5627.609863,88336.51563,8,247,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,[M+H]+,3.039,C20H21ClO4,-0.266574067,STD,-0.4871339,-0.017765433,-0.504899334,
