"mz","rt","H2O_Mix1.mzXML","H2O_Mix10.mzXML","H2O_Mix11.mzXML","H2O_Mix12.mzXML","H2O_Mix2.mzXML","H2O_Mix3.mzXML","H2O_Mix4.mzXML","H2O_Mix5.mzXML","H2O_Mix6.mzXML","H2O_Mix7.mzXML","H2O_Mix8.mzXML","H2O_Mix9.mzXML","MeOH_2.mzXML","SampleID","PrimaryIso","ID","SMILES","Adducts","LOGP","formula","mserror","db","Score","ranking"
279.231821695964,4.90951666666667,215523.125,163607.734375,164902.609375,165753.796875,162507.234375,172971.421875,160842.40625,163879.140625,181225.4375,200604.390625,173305.40625,167397.109375,170509.59375,1,279.231821695964,"276;1677;2284","CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O;CCCCCC=CCC=CCC=CCCCCC(=O)O;CCC=CCC=CCC=CCCCCCCCC(=O)O","[M+H]+;[M+H]+;[M+H]+","7.538;7.538;7.538","C18H30O2;C18H30O2;C18H30O2","-0.155798992272367;-0.155798992272367;-0.155798992272367","STD;KEGG;KEGG","-6.03615885860816;-6.03615885860816;-6.03615885860816","1;2;3"
286.143361409505,4.22551666666667,410405184,5921.05078125,34358.8984375,44417.38671875,70356.671875,18481.689453125,100,23516074,12913.13671875,6281.73046875,4489.1201171875,52438.93359375,12625.673828125,1,286.143361409505,"829;1294;1386","O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1;COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O;CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O","[M+H]+;[M+H]+;[M+H]+","2.25;0.614;-0.156","C17H19NO3;C17H19NO3;C17H19NO3","-1.45762771754659;-1.45751588568145;-1.45751588568145","STD;KEGG;KEGG","-3.52306364740454;-9.57828635286093;-14.0863310776343","1;2;3"
297.184427897135,3.62381666666667,10623.3486328125,11677.2255859375,13709.046875,14853.46484375,103570.3984375,151829.015625,427372.0625,295635.5,12508.4931640625,16075.4248046875,14438.25,16191.52734375,14436.220703125,7,297.184427897135,"38;2794;5028","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3;CC(=CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C)C;CC(=CC=CC=C(C)C=CC=C(C)C=O)C=CC=C(C)C=O","[M+H]+;[M+H]+;[M+H]+","3.493;4.819;4.634","C20H24O2;C20H24O2;C20H24O2","-1.63905917962468;-1.63908609884214;-1.63908609884214","STD;KEGG;KEGG","-4.11871279150703;-8.69469380720463;-7.86737405115796","1;3;2"
324.058990478516,0.52295,11997.591796875,2657629,3964.8369140625,100,100,100,100,100,100,26684.228515625,100,165846.25,100,2,324.058990478516,"751;3196;3197","NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O;C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O;C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O","[M+H]+;[M+H]+;[M+H]+","-3.851;-3.851;-4.28","C9H14N3O8P;C9H14N3O8P;C9H14N3O8P","-0.449058624046528;-0.449175886634993;-0.449175886634993","STD;KEGG;KEGG","-0.405103358746561;-0.405208688050332;-0.203803825534332","2;3;1"
330.059356689453,0.633436666666667,100,100,100,100,100,35266.078125,100,100,716085.9375,35931.01953125,100,18846.48828125,100,9,330.059356689453,"754;3122;3992","NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O;C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=O)(O4)O)N;C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O","[M+H]+;[M+H]+;[M+H]+","-3.436;-3.436;-3.436","C10H12N5O6P;C10H12N5O6P;C10H12N5O6P","-1.35736357052087;-1.35746658223924;-1.35746658223924","STD;KEGG;KEGG","-2.23015462170427;-2.23043428102339;-2.23043428102339","1;2;3"
347.221476236979,3.86671666666667,36147.6328125,11703.61328125,17748.470703125,52018.0546875,21337.490234375,74451904,93735.1796875,14229.47265625,28604.37109375,34524.140625,13242.458984375,12966.7119140625,14331.56640625,6,347.221476236979,"24;4540;4544","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO;CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C;CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O","[M+H]+;[M+H]+;[M+H]+","1.704;2.427;1.704","C21H30O4;C21H30O4;C21H30O4","-0.62831084989617;-0.628426050071348;-0.628426050071348","STD;KEGG;KEGG","-1.35801731799771;-0.483420393816726;-1.35816209430874","2;1;3"
355.102549235026,2.66521666666667,22731.751953125,10132.599609375,100,29120.369140625,100,100,100,100,100,2623.84790039062,125144.6171875,100,100,11,355.102549235026,"811;1290;3930","O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O;COC1=C(C=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O;C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O","[M+H]+;[M+H]+;[M+H]+","-0.968;-0.604;-0.968","C16H18O9;C16H18O9;C16H18O9","0.512626638343947;0.512750546182751;0.512750546182751","STD;KEGG;KEGG","-1.48637896570161;-0.843278771977831;-1.4865060179725","2;1;3"
355.102752685547,2.07631666666667,100,333775.46875,3417.64770507812,29120.369140625,34851.8671875,100,100,100,100,2623.84790039062,125144.6171875,7657.93701171875,100,2,355.102752685547,"811;1290;3930","O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O;COC1=C(C=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O;C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O","[M+H]+;[M+H]+;[M+H]+","-0.968;-0.604;-0.968","C16H18O9;C16H18O9;C16H18O9","1.08556057079473;1.08568447856255;1.08568447856255","STD;KEGG;KEGG","-1.18357385142596;-1.35175236595874;-1.18384288555341","1;3;2"
363.215891520182,3.62381666666667,39093.23046875,19525.78515625,27587.962890625,44409.421875,51476.4140625,19667.380859375,78528.703125,26054.357421875,21178.826171875,29732.240234375,19408.833984375,19274.16015625,16732.91015625,7,363.215891520182,"43;4542;4545","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C;CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)CO)O;CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O","[M+H]+;[M+H]+;[M+H]+","0.553;0.15;0.553","C21H30O5;C21H30O5;C21H30O5","-1.9756289150497;-1.97551878762228;-1.97551878762228","STD;KEGG;KEGG","-6.41373507133559;-7.76678201802641;-6.41329994160374","2;3;1"
363.216481526693,4.17568333333333,100,100,100,100,24237.05859375,21425.361328125,100,100,100,100,2680.65991210938,100,100,5,363.216481526693,"43;4542;4545","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C;CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)CO)O;CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O","[M+H]+;[M+H]+;[M+H]+","0.553;0.15;0.553","C21H30O5;C21H30O5;C21H30O5","-0.35123215438306;-0.351122027134529;-0.351122027134529","STD;KEGG;KEGG","-7.34993739056098;-9.5449122957168;-7.34986004222747","2;3;1"
377.305287679036,5.45718333333333,70812.796875,19039.740234375,18275.48828125,19036.783203125,39296.3828125,10838.373046875,24562.390625,25697.474609375,18746.845703125,22719.10546875,21357.38671875,18975.66015625,28276.509765625,1,377.305287679036,"19;4420;4421","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O;CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C;CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C","[M+H]+;[M+H]+;[M+H]+","8.263;8.263;8.263","C24H40O3;C24H40O3;C24H40O3","0.682680696148948;0.68257468111805;0.68257468111805","STD;KEGG;KEGG","-4.63757868427621;-4.63743394668521;-4.63743394668521","3;1;2"
152.070734659831,1.299955,9859.8857421875,3926948.5,6520.130859375,9590.947265625,72707.71875,2821679.75,556621.9375,6746.82177734375,7031.40576171875,1210904.375,6862.6806640625,47066.875,6550.22265625,2,152.070734659831,"167;1339;3414;3565","CC(=O)NC1=CC=C(O)C=C1;CNC1=CC=CC=C1C(=O)O;C1=CC=C(C=C1)C(C(=O)N)O;C1=CC(=CC=C1CC=NO)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.314;0.96;-0.888;0.774","C8H9NO2;C8H9NO2;C8H9NO2;C8H9NO2","0.796733381865261;0.796549257101424;0.796549257101424;0.796549257101424","STD;KEGG;KEGG;KEGG","-8.68411341573445;-12.5249187814888;-3.52463352075283;-11.3423987414248","2;4;1;3"
152.106994628906,0.648028333333333,3114.36743164062,2282.92700195312,3546.7841796875,8723.2939453125,100,4568.77099609375,100,100,1876.69946289062,4976.431640625,10992.130859375,10043482,1816.43896484375,12,152.106994628906,"566;1335;4858;4874","CNCCC1=CC=C(O)C=C1;CNCCC1=CC=C(C=C1)O;CC(C(C1=CC=CC=C1)O)N;CC(C(C1=CC=CC=C1)O)N","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.36;0.36;0.38;0.38","C9H13NO;C9H13NO;C9H13NO;C9H13NO","-0.0287369674649318;-0.0289736428976141;-0.0289736428976141;-0.0289736428976141","STD;KEGG;KEGG;KEGG","-17.5108939599769;-17.5109076186605;-17.6696071911939;-17.6696071911939","1;2;3;4"
152.107157389323,3.15366666666667,2605.98999023438,7418.03955078125,2735.77465820312,3524.7275390625,6357.36865234375,2687.68579101562,3344.43969726562,100,2833.68432617188,2049.40502929688,5094.5771484375,4633.2548828125,2500.82153320312,2,152.107157389323,"566;1335;4858;4874","CNCCC1=CC=C(O)C=C1;CNCCC1=CC=C(C=C1)O;CC(C(C1=CC=CC=C1)O)N;CC(C(C1=CC=CC=C1)O)N","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.36;0.36;0.38;0.38","C9H13NO;C9H13NO;C9H13NO;C9H13NO","1.04130091982425;1.04106424464482;1.04106424464482;1.04106424464482","STD;KEGG;KEGG;KEGG","-1.76786175033795;-1.76736890618901;-1.73644176965568;-1.73644176965568","4;3;1;2"
163.122884114583,0.588843333333333,5083.55810546875,4479.15673828125,25187102,20813.0546875,4459.6806640625,222621.015625,2479.85595703125,13618.37890625,1778.51452636719,2514.86743164062,2046.76623535156,2075.36181640625,2159.02124023438,3,163.122884114583,"556;1369;1371;2946","CN1CCC[C@H]1C1=CN=CC=C1;CN1CCCC1C2=CN=CC=C2;CN1CCCC1C2=CN=CC=C2;C1CCNC(C1)C2=CN=CC=C2","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.274;0.274;0.274;0.393","C10H14N2;C10H14N2;C10H14N2;C10H14N2","-0.609267162019185;-0.608948383824479;-0.608948383824479;-0.608948383824479","STD;KEGG;KEGG;KEGG","-18.1924150703487;-18.1920267297962;-18.1920267297962;-19.1551658198376","3;1;2;4"
163.123245239258,2.56378333333333,3309.01416015625,59034.234375,78643.5234375,9557.3095703125,6317.19384765625,2353.609375,100,100,2532.26733398438,2620.193359375,1749.84973144531,3726.5693359375,2004.3505859375,3,163.123245239258,"556;1369;1371;2946","CN1CCC[C@H]1C1=CN=CC=C1;CN1CCCC1C2=CN=CC=C2;CN1CCCC1C2=CN=CC=C2;C1CCNC(C1)C2=CN=CC=C2","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.274;0.274;0.274;0.393","C10H14N2;C10H14N2;C10H14N2;C10H14N2","1.60454910899373;1.60486788648272;1.60486788648272;1.60486788648272","STD;KEGG;KEGG;KEGG","-2.64836468403302;-2.64938777392396;-2.64938777392396;-2.72321928172529","1;2;3;4"
163.12314860026,2.04375,5424.533203125,27834.7578125,84311.5078125,13485.849609375,15666.4892578125,3783.47265625,1464.3037109375,6908.80078125,1417.12414550781,2348.06640625,100,2327.39013671875,2276.560546875,3,163.12314860026,"556;1369;1371;2946","CN1CCC[C@H]1C1=CN=CC=C1;CN1CCCC1C2=CN=CC=C2;CN1CCCC1C2=CN=CC=C2;C1CCNC(C1)C2=CN=CC=C2","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.274;0.274;0.274;0.393","C10H14N2;C10H14N2;C10H14N2;C10H14N2","1.01212036315026;1.0124391408281;1.0124391408281;1.0124391408281","STD;KEGG;KEGG;KEGG","-2.74495501311941;-2.74560039749674;-2.74560039749674;-3.05360083516474","1;2;3;4"
167.056437174479,0.919735,39499.59765625,2305.36962890625,2008.67944335938,1710.70068359375,100,100,100,100,5075323.5,22801.16015625,34019.2734375,100,1701.27954101562,9,167.056437174479,"553;1408;1414;1425","CN1C2=C(NC=N2)C(=O)NC1=O;CN1C2=C(C(=O)NC1=O)NC=N2;CN1C=NC2=C1C(=O)NC(=O)N2;CN1C(=O)C2=C(NC1=O)N=CN2","[M+H]+;[M+H]+;[M+H]+;[M+H]+","-0.512;-0.512;-0.779;-0.512","C6H6N4O2;C6H6N4O2;C6H6N4O2;C6H6N4O2","0.458973508998163;0.459380557014783;0.459380557014783;0.459380557014783","STD;KEGG;KEGG;KEGG","-8.14151520964608;-8.14188902384721;-6.78305494737921;-8.14188902384721","2;3;1;4"
173.059626261393,6.69166666666667,7602.201171875,5752.123046875,7072.27685546875,5649.8916015625,7749.9658203125,6398.55712890625,5285.5693359375,5543.4423828125,5985.220703125,23034.728515625,7673.85400390625,6270.00048828125,7812.16259765625,10,173.059626261393,"306;3270;3306;3310","CC1=CC(=O)C2=CC=CC=C2C1=O;C1=CC=C2C=C(C=CC2=C1)C(=O)O;C1=CC=C2C(=C1)C=CC=C2C(=O)O;C1=CC=C2C(=C1)C=CC(=C2O)C=O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.673;2.124;2.124;1.92","C11H8O2;C11H8O2;C11H8O2;C11H8O2","-0.509874016688063;-0.509850903347265;-0.509850903347265;-0.509850903347265","STD;KEGG;KEGG;KEGG","-58.1214811396355;-39.1230696725045;-39.1230696725045;-41.5664483304886","4;1;2;3"
173.059804280599,3.236,26922.46484375,5948.2783203125,27624.494140625,205773.015625,111704.625,10165.0146484375,3434577.25,11188.28515625,13594.6455078125,594047.625,52782.92578125,20504.533203125,11154.7197265625,7,173.059804280599,"306;3270;3306;3310","CC1=CC(=O)C2=CC=CC=C2C1=O;C1=CC=C2C=C(C=CC2=C1)C(=O)O;C1=CC=C2C(=C1)C=CC=C2C(=O)O;C1=CC=C2C(=C1)C=CC(=C2O)C=O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.673;2.124;2.124;1.92","C11H8O2;C11H8O2;C11H8O2;C11H8O2","0.518783661826595;0.518806775143617;0.518806775143617;0.518806775143617","STD;KEGG;KEGG;KEGG","-0.752636984742212;-0.727901178350919;-0.727901178350919;-0.503726332334919","4;2;3;1"
190.070912679036,0.601285,5150.17578125,2173361.25,3014.09106445312,2588.0400390625,3421.09545898438,4310.77490234375,2577.951171875,3301.04443359375,83411.6796875,2671.3515625,2703.01782226562,6094.51220703125,2990.88037109375,2,190.070912679036,"165;2651;3936;5275","CC(=O)NC(CCC(O)=O)C(O)=O;CC(=O)NC(CCC(=O)O)C(=O)O;C1C(C(C(=O)CC1(C(=O)O)O)O)N;C(CC(C(=O)O)N)CC(=O)C(=O)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","-0.907;-0.907;-2.189;-3.337","C7H11NO5;C7H11NO5;C7H11NO5;C7H11NO5","-0.498871511727567;-0.498618974380873;-0.498618974380873;-0.498618974380873","STD;KEGG;KEGG;KEGG","-9.73162641567735;-9.73137451207663;-3.73295083810863;-0.858000955996634","4;3;2;1"
191.10275777181,0.454558333333333,100,100,100,100,100,429347.9375,100,100,100,2148.1630859375,100,100,100,6,191.10275777181,"664;5176;5259;5278","N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O;C(CC(C(=O)O)N)C(CN)C(=O)O;C(CC(C(=O)O)N)CC(C(=O)O)N;C(CC(C(=O)O)N)CC(C(=O)O)N","[M+H]+;[M+H]+;[M+H]+;[M+H]+","-3.464;-3.897;-3.464;-3.464","C7H14N2O4;C7H14N2O4;C7H14N2O4;C7H14N2O4","0.606332484383737;0.606185966413864;0.606185966413864;0.606185966413864","STD;KEGG;KEGG;KEGG","-1.2776393332994;-0.663747139798889;-1.27746167755756;-1.27746167755756","4;1;2;3"
191.117838541667,1.95603333333333,100,2323.20825195312,35503.98046875,1380.98889160156,2210.82495117188,51185.23046875,10847.45703125,1900827.5,374330.40625,828046.75,5120239.5,7129.51708984375,17918.8828125,11,191.117838541667,"633;1175;1333;2996","COC1=CC2=C(NC=C2CCN)C=C1;COC1=CC2=C(C=C1)NC=C2CCN;CNCCC1=CNC2=C1C=C(C=C2)O;C1C2CNCC1C3=CC=CC(=O)N3C2","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.687;0.687;0.756;-0.251","C11H14N2O;C11H14N2O;C11H14N2O;C11H14N2O","-0.311631471934056;-0.311464035953763;-0.311464035953763;-0.311464035953763","STD;KEGG;KEGG;KEGG","-3.62337971341492;-3.62327538480774;-3.87268372697974;-1.0780750031864","3;2;4;1"
198.075922648112,0.556211666666667,3587.32202148438,2662.58325195312,2902.54541015625,2640.24877929688,2611.13500976562,11986.353515625,1240029.25,4627.48193359375,2345.58056640625,3074.8037109375,3670.05102539062,9287.1396484375,2865.896484375,7,198.075922648112,"651;3393;3561;3700","N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O;C1=CC=C(C=C1)CC(C(=O)O)N(O)O;C1=CC(=CC=C1CC(C(=O)O)NO)O;C1=CC(=C(C=C1CC(C(=O)O)N)O)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","-2.631;-0.158;-0.209;-2.631","C9H11NO4;C9H11NO4;C9H11NO4;C9H11NO4","-0.859023579228432;-0.85918513345582;-0.85918513345582;-0.85918513345582","STD;KEGG;KEGG;KEGG","-3.1053673837042;-15.7779259240266;-15.4060471390786;-3.10564496758527","1;4;3;2"
206.045094807943,1.96316666666667,1246965.75,9172.0048828125,8965.869140625,9952.9091796875,53908.19921875,12068.009765625,11503.1083984375,24383.240234375,11908.83984375,10472.6103515625,14795.439453125,15603.2861328125,9183.154296875,1,206.045094807943,"909;3232;3245;4117","OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1;C1=CC2=C(C=C1O)C(=O)C=C(N2)C(=O)O;C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O;C=C1C(=O)NC2=C(C=CC=C2O1)C(=O)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.0339999999999999;0.373;0.802;0.758","C10H7NO4;C10H7NO4;C10H7NO4;C10H7NO4","1.46622244517634;1.46620303187973;1.46620303187973;1.46620303187973","STD;KEGG;KEGG;KEGG","-3.70190230874598;-4.6037508619684;-6.0399500406684;-5.87748768376173","1;2;4;3"
219.174260457357,7.03706666666667,315600.53125,379133.25,409878.25,386655.65625,330401.25,114452360,408093.15625,379384.5625,376242.65625,388473.1875,393613.9375,357906.5,641434.6875,6,219.174260457357,"342;4215;4646;4657","CC1CC(=O)C=C2CCC(CC12C)C(C)=C;CC1CC(=O)C2=C(C(C3CCC12C3)(C)C)C;CC1CCC2C13CC(CC3C=C2C=O)(C)C;CC1CC(=O)C=C(C12CCC(C2)C(=C)C)C","[M+H]+;[M+H]+;[M+H]+;[M+H]+","3.754;3.681;5.219;3.859","C15H22O;C15H22O;C15H22O;C15H22O","-0.409914207181098;-0.410023709099506;-0.410023709099506;-0.410023709099506","STD;KEGG;KEGG;KEGG","-29.1430966026161;-29.8914130132776;-16.1438033543442;-28.0836959877309","3;4;1;2"
219.174184163411,4.69368333333333,144210.8125,166828.59375,980402.1875,133714.46875,167182.375,114452360,142093.8125,163640.734375,203016.9375,206832.5,176035.53125,166615.125,182736.4375,6,219.174184163411,"342;4215;4646;4657","CC1CC(=O)C=C2CCC(CC12C)C(C)=C;CC1CC(=O)C2=C(C(C3CCC12C3)(C)C)C;CC1CCC2C13CC(CC3C=C2C=O)(C)C;CC1CC(=O)C=C(C12CCC(C2)C(=C)C)C","[M+H]+;[M+H]+;[M+H]+;[M+H]+","3.754;3.681;5.219;3.859","C15H22O;C15H22O;C15H22O;C15H22O","-0.758011666184705;-0.75812116814123;-0.75812116814123;-0.75812116814123","STD;KEGG;KEGG;KEGG","-1.05911276490588;-1.16018794537092;-1.05058186270428;-0.930861450757593","3;4;2;1"
225.075988769531,2.75128333333333,9237.224609375,28742.427734375,30636.654296875,147719.21875,16672.626953125,1385879.125,23399.787109375,19301.94140625,24320.591796875,28940.34375,35355.5625,37124.19140625,29874.5859375,6,225.075988769531,"600;1205;3374;3395","COC1=CC(\C=C\C(O)=O)=CC(OC)=C1O;COC1=CC(=CC(=C1O)OC)C=CC(=O)O;C1=CC=C(C=C1)CC(C(C(=O)O)O)C(=O)O;C1=CC=C(C=C1)CC(CC(=O)O)(C(=O)O)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.752;0.752;0.279;-0.115","C11H12O5;C11H12O5;C11H12O5;C11H12O5","1.02307461803716;1.02314570514606;1.02314570514606;1.02314570514606","STD;KEGG;KEGG;KEGG","-1.168360787247;-1.16850624713394;-1.0565555368926;-1.26900424116993","2;3;1;4"
265.143300374349,4.18228333333333,50415.7890625,33594.25,33773.16015625,45077.95703125,39414.95703125,40197.33203125,54904.5234375,21102040,38215.1875,79260.4375,37562.13671875,37036.52734375,29087.2265625,8,265.143300374349,"859;1899;4291;4671","OC(=O)\C=C(/C)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C;CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C;CC1C23CC(CC2C=C(C3CC(=O)O1)C(=O)O)(C)C;CC1C(=O)OCC2C13CC(CC3C=C2C(=O)O)(C)C","[M+H]+;[M+H]+;[M+H]+;[M+H]+","0.878;0.878;2.611;2.866","C15H20O4;C15H20O4;C15H20O4;C15H20O4","-0.542067820849663;-0.542143251817888;-0.542143251817888;-0.542143251817888","STD;KEGG;KEGG;KEGG","-6.02497137885578;-6.02505316194675;-0.863281105172107;-0.557427678832111","3;4;2;1"
275.091176350911,3.4935,87061.359375,21225.15234375,19159.95703125,16468.5,20699.833984375,5727.55712890625,9062.5576171875,25461.28125,11432.400390625,13975.6015625,23412694,15735.0263671875,15616.7158203125,11,275.091176350911,"1035;3520;3924;4013","OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1;C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","1.803;1.803;0.504;0.504","C15H14O5;C15H14O5;C15H14O5;C15H14O5","-0.844262224762952;-0.844073196458944;-0.844073196458944;-0.844073196458944","STD;KEGG;KEGG;KEGG","-0.732761919205689;-0.732442776024419;-2.58995144763642;-2.58995144763642","2;1;3;4"
285.220733642578,4.3818,46718.73046875,35456.66796875,51633.3984375,35594.82421875,65246.51953125,486409,47895.390625,42926.625,43990.13671875,284265.96875,35026.109375,33351.05078125,43511.65625,6,285.220733642578,"129;2033;2037;2039","C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C","[M+H]+;[M+H]+;[M+H]+;[M+H]+","6.335;6.335;6.335;6.335","C20H28O;C20H28O;C20H28O;C20H28O","-1.98743413444018;-1.98749023134843;-1.98749023134843;-1.98749023134843","STD;KEGG;KEGG;KEGG","-9.56352431483798;-9.56374729580543;-9.56374729580543;-9.56374729580543","1;2;3;4"
290.174641927083,2.3317,9399.24609375,289435392,247729.25,49529.08203125,7675.70068359375,7385.4365234375,9376.478515625,5410.59423828125,3885.716796875,5085.32861328125,3862.640625,3597.333984375,4226.8037109375,2,290.174641927083,"539;1395;1431;1432","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1;CN1C2CCC1CC(C2)OC(=O)C(CC3=CC=CC=C3)O;CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3;CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3","[M+H]+;[M+H]+;[M+H]+;[M+H]+","1.632;1.955;1.632;1.632","C17H23NO3;C17H23NO3;C17H23NO3;C17H23NO3","-1.50486242962991;-1.50484864497364;-1.50484864497364;-1.50484864497364","STD;KEGG;KEGG;KEGG","-6.34691803489563;-7.674985005179;-6.346876547063;-6.346876547063","3;4;1;2"
290.17529296875,3.39313333333333,11216.2392578125,188377.234375,31853.6640625,181306.21875,6840.40234375,5063.51806640625,100,100,4803.87451171875,4146.20556640625,3965.90014648438,7267.22314453125,3640.98193359375,2,290.17529296875,"539;1395;1431;1432","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1;CN1C2CCC1CC(C2)OC(=O)C(CC3=CC=CC=C3)O;CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3;CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3","[M+H]+;[M+H]+;[M+H]+;[M+H]+","1.632;1.955;1.632;1.632","C17H23NO3;C17H23NO3;C17H23NO3;C17H23NO3","0.738756038893086;0.738769823518433;0.738769823518433;0.738769823518433","STD;KEGG;KEGG;KEGG","-0.556245152762779;-0.58705619215257;-0.556265519903233;-0.556265519903233","1;4;2;3"
301.215861002604,4.09583333333333,21369.076171875,11846.8369140625,32601.24609375,27614.37890625,183647.140625,61054.2265625,259903.625,14119.6875,14606.365234375,34031.41796875,11370.5146484375,13426.904296875,11178.2578125,7,301.215861002604,"250;2035;2053;2370","CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C;CC(C)C1=C(C=C2C(=C1)C(=O)CC3C2(CCCC3(C)C)C)O","[M+H]+;[M+H]+;[M+H]+;[M+H]+","6.254;6.254;6.254;5.215","C20H28O2;C20H28O2;C20H28O2;C20H28O2","-1.17556025971135;-1.17567977538715;-1.17567977538715;-1.17567977538715","STD;KEGG;KEGG;KEGG","-9.58797439064642;-9.58825540068819;-9.58825540068819;-4.92310563746552","2;3;4;1"
